results.Hugo_Symbol	results.sarek	results.tcga	results.pval	results.or	results.ci.up	results.ci.low	results.adjPval	SampleSummary.Cohort	SampleSummary.SampleSize
1832	THBS3	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1833	THSD7A	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1834	THSD7B	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1835	TLR1	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1836	TMEM87A	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1837	TRIM2	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1838	TRIM39	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1839	TSHR	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1840	URB1	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1841	USP24	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1842	VPS33B	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1843	VPS41	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1844	XPO7	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1845	ZBTB11	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1846	ZBTB49	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1847	ZFP62	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1848	ZFYVE9	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1849	ZMIZ1	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1850	ZMYM4	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	tcga	48
1851	ZNF821	2	5	0.435287971790518	0.377577480835996	2.45568907008031	0.0342434821410878	0.4820855441224	sarek	48
1852	DNAH5	8	12	0.45152805680402	0.603209316929907	1.81745645340482	0.190440859710895	0.49980157475607	tcga	48
1853	ACADVL	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1854	AGAP2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1855	ASCC2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1856	ATM	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1857	ATP13A3	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1858	ATR	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1859	BCAN	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1860	BCORL1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1861	BRCA2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1862	BTAF1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1863	CCDC180	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1864	COL20A1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1865	CUX1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1866	DHX9	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1867	DICER1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1868	DIP2C	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1869	DOCK10	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1870	DOCK7	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1871	DOP1A	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1872	ECPAS	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1873	EEF2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1874	EML5	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1875	IGSF9	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1876	ITGAD	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1877	KCNQ3	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1878	KIF15	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1879	MAP1A	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1880	MDGA1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1881	ME1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1882	MED16	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1883	MTUS1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1884	MYLK	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1885	NPAP1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1886	NPR2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1887	NPTX1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1888	NYAP2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1889	NYNRIN	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1890	PHF8	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1891	PLCB2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1892	RBM27	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1893	RP1L1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1894	SCN8A	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1895	SEZ6	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1896	SP140L	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1897	SPECC1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1898	TIE1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1899	TJP1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1900	TRERF1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1901	VIRMA	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1902	WWP2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1903	YLPM1	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	sarek	48
1904	ZFHX2	3	6	0.486048603539685	0.470291559584838	2.37118935385117	0.0715482423491745	0.523319137214472	tcga	48
1905	ABCA1	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1906	ADAMTS16	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	tcga	48
1907	CDHR2	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1908	CEP250	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	tcga	48
1909	CFAP46	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1910	CHD5	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	tcga	48
1911	DEPDC5	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1912	FBN2	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	tcga	48
1913	HERC1	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1914	IGF2R	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	tcga	48
1915	KIF26B	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1916	MUC19	7	4	0.523462689872045	1.86590506943943	9.35384034095679	0.436121894186235	0.559196724459454	tcga	48
1917	TLN2	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1918	TRPM6	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	tcga	48
1919	TSC2	4	7	0.523462689872045	0.535932945559994	2.29293693650926	0.106907961174128	0.559196724459454	sarek	48
1920	AGBL5	5	8	0.552295199392392	0.584670742487933	2.22548587599347	0.138359699304829	0.588158524028262	tcga	48
1921	CFAP54	5	8	0.552295199392392	0.584670742487933	2.22548587599347	0.138359699304829	0.588158524028262	sarek	48
1922	FAT4	5	8	0.552295199392392	0.584670742487933	2.22548587599347	0.138359699304829	0.588158524028262	tcga	48
1923	JMJD1C	5	8	0.552295199392392	0.584670742487933	2.22548587599347	0.138359699304829	0.588158524028262	sarek	48
1924	LAMA1	5	8	0.552295199392392	0.584670742487933	2.22548587599347	0.138359699304829	0.588158524028262	tcga	48
1925	MYO7A	5	8	0.552295199392392	0.584670742487933	2.22548587599347	0.138359699304829	0.588158524028262	sarek	48
1926	NCOA3	6	9	0.575219842796999	0.622142269975657	2.16831827670286	0.16584932004638	0.61225372675693	tcga	48
1927	ADAMTS12	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1928	ANK1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1929	ANKRD62	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1930	AOX1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1931	ARID5B	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1932	BAZ1A	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1933	BAZ1B	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1934	BRWD3	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1935	C3orf20	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1936	C9orf131	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1937	CAMSAP1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1938	CARMIL2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1939	CDC27	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1940	CDH12	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1941	CEP350	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1942	CFAP57	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1943	CFAP61	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1944	CHD1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1945	CLSTN3	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1946	CNTRL	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1947	CYFIP2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1948	DCLK2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1949	DENND3	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1950	DLGAP2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1951	DYRK4	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1952	EMILIN2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1953	GBF1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1954	GFM1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1955	GLG1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1956	GLI2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1957	GPHN	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1958	IGSF10	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1959	IKBKB	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1960	INPPL1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1961	JARID2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1962	KCNH2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1963	KNDC1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1964	KTN1	5	3	0.714471446410936	1.73423628847621	11.852491797024	0.31524280459146	0.736753755101821	tcga	48
1965	MAGED1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1966	MCC	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1967	MPRIP	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1968	MYH7B	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1969	NBEAL2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1970	NID1	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1971	NIN	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1972	PATJ	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1973	PDZRN3	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1974	PIKFYVE	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1975	POLRMT	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1976	PTCH2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1977	SEMA4B	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1978	THSD4	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1979	TNC	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1980	TRIP11	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1981	TTC12	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1982	TYK2	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1983	UBASH3A	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1984	USP9X	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1985	WASHC4	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1986	WDR33	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1987	ZHX3	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	sarek	48
1988	ZNF142	3	5	0.714471446410936	0.57662269359999	3.17215804908205	0.0843704443863092	0.736753755101821	tcga	48
1989	CRAMP1	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	sarek	48
1990	DIP2A	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	tcga	48
1991	DIP2B	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	sarek	48
1992	INSR	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	tcga	48
1993	LCT	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	sarek	48
1994	MARCHF6	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	tcga	48
1995	MST1R	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	sarek	48
1996	MTR	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	tcga	48
1997	MYO7B	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	sarek	48
1998	NLRP1	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	tcga	48
1999	NRXN3	4	6	0.740070558112025	0.639349389070421	2.91628071712804	0.123606396106655	0.757058205653518	sarek	48
